created_at,date,place,tweet,language,hashtags,location
2021-07-23 00:48:32 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.50781899, -86.82179708]}",💪🏾 #RealRecognizeReal 💯 &amp; we been #10ToesDown ever since. #Salute #MyBrother @thehonorablebklynbutta ✊🏾 #A1SinceDay1 🤜🏾🤛🏾 @ Platinum of Birmingham  https://t.co/vBi2meFbk3,en,"['realrecognizereal', '10toesdown', 'salute', 'mybrother', 'a1sinceday1']",Birmingham
2021-07-23 00:47:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.5206608, -86.80249]}","Have you ever had a role like ""Orthopedic Sales Representative for Prime Surgical""? What did you like most about that job? #Orthopedic #Birmingham, AL",en,"['orthopedic', 'birmingham']",Birmingham
2021-07-23 00:43:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.3639393, -86.8119917]}","We're hiring! Read about our latest job opening here: Licensed Practical Nurse - Home Health -  https://t.co/Q9724vAn1f #Nursing #Birmingham, AL",en,"['nursing', 'birmingham']",Birmingham
2021-07-23 00:25:19 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.5164, -86.8135]}","Just posted a photo @ Birmingham, Alabama  https://t.co/Tlpu2MRW2O",en,[],Birmingham
2021-07-23 00:14:54 EET,2021-07-23,"{'type': 'Point', 'coordinates': [52.4806, -1.8987]}","Just posted a photo @ Birmingham, United Kingdom  https://t.co/LRiSHY5neK",en,[],Birmingham
2021-07-23 00:06:26 EET,2021-07-23,"{'type': 'Point', 'coordinates': [34.04626, -118.24235]}",Downtown LA we're comin' atcha tonight at the Escondite.  Lasers Lasers Birmingham at 8:30 PCB at 9:30 🤘🏽☮️💪🏽 Flossy will be there! #notonebit #pcbtv #dutchnews #skidrowkyo @ The Escondite (Hideout)  https://t.co/isfvx6E4Bk,en,"['notonebit', 'pcbtv', 'dutchnews', 'skidrowkyo']",Birmingham
2021-07-23 00:00:38 EET,2021-07-23,"{'type': 'Point', 'coordinates': [33.5206608, -86.80249]}","SS&amp;C Technologies is hiring in #Birmingham, AL! Click the link in our bio to apply: Healthcare Call Center Representative",en,['birmingham'],Birmingham
2021-07-22 23:59:57 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.410629, -86.6658375]}","We offer options for everyone to explore a career on the rise with Panera. Explore to find the opportunities that best suit your taste: Salad and Sandwich Maker- $300 Sign-on Bonus in #Birmingham, AL  https://t.co/BV69CGjBzC #Hospitality",en,"['birmingham', 'hospitality']",Birmingham
2021-07-22 23:33:36 EET,2021-07-22,"{'type': 'Point', 'coordinates': [52.4806, -1.8987]}","Just posted a photo @ Birmingham, United Kingdom  https://t.co/aSYM2Dc15Z",en,[],Birmingham
2021-07-22 23:25:50 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.489047, -86.882664]}","I'm at Myspace in Birmingham, AL  https://t.co/pfaCNDQOJt",en,[],Birmingham
2021-07-22 23:08:39 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.49466442, -86.88725866]}","I'm at The King Of Avenue S in Birmingham, AL  https://t.co/3NoiOx3aCF",en,[],Birmingham
2021-07-22 23:08:05 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.489047, -86.882664]}","I'm at Myspace in Birmingham, AL  https://t.co/MsQJgMiJwZ",en,[],Birmingham
2021-07-22 22:33:44 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.5206608, -86.80249]}","Career tip for landing jobs like ""Customer Engineer - SQL Server"" in Birmingham, AL. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #sqljobs #powerbi",en,"['sqljobs', 'powerbi']",Birmingham
2021-07-22 22:32:41 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.5206608, -86.80249]}","Stop staring at the clock every day. It's time for a new career. Follow us to view jobs with titles like ""Diligence Integration Analyst"" in #Birmingham, AL. #Finance",en,"['birmingham', 'finance']",Birmingham
2021-07-22 22:12:49 EET,2021-07-22,"{'type': 'Point', 'coordinates': [33.5164, -86.8135]}","Just posted a video @ Birmingham, Alabama  https://t.co/3usy0vHwJd",en,[],Birmingham
2021-07-22 22:03:05 EET,2021-07-22,"{'type': 'Point', 'coordinates': [52.45117568, -1.7331194]}","I'm at Gate 1 - @bhx_official in Birmingham, West Midlands  https://t.co/aflh05Zfev",en,[],Birmingham
2021-07-22 22:01:56 EET,2021-07-22,"{'type': 'Point', 'coordinates': [52.45284772, -1.73368387]}","I'm at Birmingham Airport - @bhx_official in Birmingham, West Midlands  https://t.co/eBY0vvmOvr",en,[],Birmingham
2021-07-22 03:10:13 EET,2021-07-22,"{'type': 'Point', 'coordinates': [-37.98890278, 145.05930075]}","Winter crops ticking over nicely. Cauliflower, cabbage, brussel sprouts, lettuces and spinaches. Already beheaded the broccoli. 😊 @ Mentone Beach  https://t.co/msuzWAU3Ob",en,[],Brussel
2021-07-20 09:38:23 EET,2021-07-20,"{'type': 'Point', 'coordinates': [33.72744, -117.95568]}",#fusion #jamessca #lomosaltado #trufflefries #baconbrusselsprouts #thevoxkitchen 10 out of 10 would come back their bacon brussel sprouts were on point. @ The Vox Kitchen  https://t.co/1q8BRrHlGX,en,"['fusion', 'jamessca', 'lomosaltado', 'trufflefries', 'baconbrusselsprouts', 'thevoxkitchen']",Brussel
2021-07-19 21:41:13 EET,2021-07-19,"{'type': 'Point', 'coordinates': [30.4581, -91.1402]}","Rice, lentils, Brussel sprouts. Some habanero. Delicious  . . #plantpowered #plantstrong #plantbased @ Baton Rouge, Louisiana  https://t.co/O2ODPKxLPn",en,"['plantpowered', 'plantstrong', 'plantbased']",Brussel
2021-07-19 04:46:32 EET,2021-07-19,"{'type': 'Point', 'coordinates': [34.0564, -118.2445]}","Crispy Skin maple glazed salmon with garlic roasted petit potatoes and bam bang brussel sprouts #yummy #dinner #salmon @ Los Angeles, California  https://t.co/nEXnrZ5x9Q",en,"['yummy', 'dinner', 'salmon']",Brussel
2021-07-19 03:15:47 EET,2021-07-19,"{'type': 'Point', 'coordinates': [43.1775, -83.73416667]}","Turkey drum, scallops, pepper jack brat, chicken, loaded baked potato &amp; brussel sprouts.  😩☺🙌🏼❤ @ Clio, Michigan  https://t.co/8y9IEVd5zw",en,[],Brussel
2021-07-18 19:47:56 EET,2021-07-18,"{'type': 'Point', 'coordinates': [34.07347, -118.40033]}","Brussel sprouts ❤️🐺#genius @ Beverly Hills, California  https://t.co/vBMFCu7cC1",en,['genius'],Brussel
2021-07-23 13:34:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.50738538, 19.04641462]}",Just posted a photo @ Parlamento Budapest  https://t.co/aqdyIRiqQn,en,[],Budapest
2021-07-23 13:23:00 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/eg1vTMjDFj",en,[],Budapest
2021-07-23 11:45:30 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a video @ Budapest, Hungary  https://t.co/VL0B2vpfeY",en,[],Budapest
2021-07-23 09:54:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.49484757, 19.04962213]}",Just posted a photo @ Budapest Marriott Hotel  https://t.co/i5qPUxGgVt,en,[],Budapest
2021-07-23 05:10:12 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4984, 19.0407]}","Good morning, Budapest! :) #Sunrise 05:10, noon 12:50, sunset 20:29 CEST (UTC+2), July 23. Day length: 15h 19m.",en,['sunrise'],Budapest
2021-07-23 02:21:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","Want to work in #Budapest, Budapest? View our latest opening:  https://t.co/etwpZPDj95 #ProductMgmt",en,"['budapest', 'productmgmt']",Budapest
2021-07-23 00:21:30 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","See our latest #Budapest, Budapest job and click to apply: Erlang Intern Developer -  https://t.co/YCgNu20T0R #ProductMgmt",en,"['budapest', 'productmgmt']",Budapest
2021-07-23 00:12:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.68097, -79.30996]}",#hunterschnitzel w #dumplings &amp; #lesco (pepper stew) 🌶 #delicious @ Budapest Restaurant  https://t.co/Ddg67D0WdF,en,"['hunterschnitzel', 'dumplings', 'lesco', 'delicious']",Budapest
2021-07-23 00:05:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [47.4979937, 19.0403594]}","24 hours until the CfP for ""Crunch Data Conference 2021 - Budapest, Hungary"" closes:  https://t.co/K4YRy1lWSc",en,[],Budapest
2021-07-22 22:21:09 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","Want to work in #Budapest, Budapest? View our latest opening:  https://t.co/TfolDnhJyz #ProductMgmt",en,"['budapest', 'productmgmt']",Budapest
2021-07-22 20:17:09 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.50025947, 19.05314151]}",Thursday evening setup. @xonedjofficial @nativeinstruments @traktor.official_ #nagyember #djlife #djing #budapest #divinowinebar #mik #instahun #hungary #bestplacetobe @DiVino  https://t.co/4KMDAwWEhi,en,"['nagyember', 'djlife', 'djing', 'budapest', 'divinowinebar', 'mik', 'instahun', 'hungary', 'bestplacetobe']",Budapest
2021-07-22 20:09:52 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Basic Thursday 🤳📸👕👖🕶😎😊 #me #selfie #menswear #eyewear #basic #streetwear #bloggerlife #beardlife #fashionwriter #justme #garden #gaborszakacsblog @Budapest, Hungary  https://t.co/Ewi6axcQSn",en,"['me', 'selfie', 'menswear', 'eyewear', 'basic', 'streetwear', 'bloggerlife', 'beardlife', 'fashionwriter', 'justme', 'garden', 'gaborszakacsblog']",Budapest
2021-07-22 19:40:42 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Sometimes I just have packages to retrieve. #posta #budapest #lifeinhungary #authorsofcolor #authorsofinstagram @ Budapest, Hungary  https://t.co/nnQytdympO",en,"['posta', 'budapest', 'lifeinhungary', 'authorsofcolor', 'authorsofinstagram']",Budapest
2021-07-22 19:21:25 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","My current mood #thursdayvibes @ Budapest, Hungary  https://t.co/dPF1GR5CO4",en,['thursdayvibes'],Budapest
2021-07-22 18:38:49 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.48604635, 19.07288581]}",I'm at @CorvinPlaza in Budapest  https://t.co/BLr3TZGLX0,en,[],Budapest
2021-07-22 18:20:29 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","Want to work in #Budapest, Budapest? View our latest opening:  https://t.co/8hzKsYJOIL #ProductMgmt",en,"['budapest', 'productmgmt']",Budapest
2021-07-22 18:08:56 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4978707, 19.0402487]}","Career tip for landing jobs like ""Biostatistician 2"" in #Budapest. Go on informational interviews. The best way to get a meeting with a hiring manager is to ask for an informational meeting. #GeneralScience",en,"['budapest', 'generalscience']",Budapest
2021-07-22 10:16:50 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/ISA7lJLDmb",en,[],Budapest
2021-07-22 05:09:23 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4984, 19.0407]}","Good morning, Budapest! :) #Sunrise 05:09, noon 12:50, sunset 20:31 CEST (UTC+2), July 22. Day length: 15h 21m.",en,['sunrise'],Budapest
2021-07-22 04:25:56 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","It was so amazing to be in Budapest after so long! I'm back in the US now but already looking forward to going back. @ Budapest, Hungary  https://t.co/ttEMqSfFB5",en,[],Budapest
2021-07-22 02:24:44 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","Ericsson is hiring in #Budapest, Budapest! Read about our latest #ProductMgmt job opening via the link in our bio: Application Engineer (test automation)",en,"['budapest', 'productmgmt']",Budapest
2021-07-22 02:05:01 EET,2021-07-22,"{'type': 'Point', 'coordinates': [47.4979937, 19.0403594]}","24 hours until the CfP for ""Crunch Data Conference 2021 - Budapest, Hungary"" closes:  https://t.co/K4YRy1lWSc",en,[],Budapest
2021-07-22 02:02:04 EET,2021-07-22,"{'type': 'Point', 'coordinates': [49.22826439, -123.04986139]}","ZHGMT —   Budapest, Beijing, Brussels and beyond: A conversation on Viktor Orbán's China policy: So whenever you hear people in Western Europe say that China is a 'Trojan Horse' in the EU and Hungary is the major actor behind this, I think this is ...…  https://t.co/Mw5VlOBXpy",en,[],Budapest
2021-07-21 23:56:02 EET,2021-07-21,"{'type': 'Point', 'coordinates': [43.6340412, -79.4381108]}",Vehicle (personal Injury) [Toronto] Lake Shore Boulevard b/w Net Drive / Budapest Lane Dispatched: 21/07/21 @ 17:51 EDT [Stn: 346] Aerial-426 General Area:,en,[],Budapest
2021-07-21 23:56:02 EET,2021-07-21,"{'type': 'Point', 'coordinates': [43.6340412, -79.4381108]}",Vehicle (personal Injury) [Toronto] Lake Shore Boulevard b/w Net Drive / Budapest Lane Dispatched: 21/07/21 @ 17:51 EDT [Stn: 346] Aerial-426 General Area:,en,[],Budapest
2021-07-21 23:19:32 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/mnxQaxm2PM",en,[],Budapest
2021-07-21 20:29:17 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/XpF2bwtdYH",en,[],Budapest
2021-07-21 18:45:55 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Summer mood💙 @ Budapest, Hungary  https://t.co/FQWvB8Rjtg",en,[],Budapest
2021-07-21 18:44:24 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.49896498, 19.05992927]}",I guess we’ll know soon what happens in August…. #imp #imp_budapest #international #internationalmeeting #internationalmeetingpoint #budapest #meetup #housebarterrace @ House Bar Terrace  https://t.co/zYJuFtNhFQ,en,"['imp', 'imp_budapest', 'international', 'internationalmeeting', 'internationalmeetingpoint', 'budapest', 'meetup', 'housebarterrace']",Budapest
2021-07-21 18:25:15 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/Qa37R3p8O2",en,[],Budapest
2021-07-21 18:13:44 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","WORLD CHAMPION @thebassettbrothers   #TeamUSA #CadetWorldChampionships2021 @ Budapest, Hungary  https://t.co/9mkHsBtHvj",en,"['teamusa', 'cadetworldchampionships2021']",Budapest
2021-07-21 18:00:47 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","On the #buda side today. #hév #óbudasziget #roman #amphitheater #budapest #authorsofinstagram #authorsofcolor 🇭🇺 @ Budapest, Hungary  https://t.co/swYvi8eDsr",en,"['buda', 'hév', 'óbudasziget', 'roman', 'amphitheater', 'budapest', 'authorsofinstagram', 'authorsofcolor']",Budapest
2021-07-21 11:19:02 EET,2021-07-21,"{'type': 'Point', 'coordinates': [40.01709786, 116.52099609]}","ZHNR — Budapest, Beijing, Brussels and beyond: A conversation on Viktor Orbán's China policy: So whenever you hear people in Western Europe say that China is a 'Trojan Horse' in the EU and Hungary is the major actor behind this, I think this is ... View…  https://t.co/tJRVbmactm",en,[],Budapest
2021-07-21 05:08:24 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4984, 19.0407]}","Good morning, Budapest! :) #Sunrise 05:08, noon 12:50, sunset 20:32 CEST (UTC+2), July 21. Day length: 15h 23m.",en,['sunrise'],Budapest
2021-07-21 04:59:13 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.43312425, 19.26226216]}",I'm at Terminal 2A - @budairport in Budapest  https://t.co/bTqSwvwOCL,en,[],Budapest
2021-07-21 01:18:46 EET,2021-07-21,"{'type': 'Point', 'coordinates': [47.4744994, 19.0985701]}","Want to work in #Budapest, Budapest? View our latest opening:  https://t.co/h2CajSmwa9 #ProductMgmt",en,"['budapest', 'productmgmt']",Budapest
2021-07-20 23:51:20 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","If time stood still I'd take this moment, make it last forever  Budapest - Hungría 🇭🇺 en Budapest, Hungary  https://t.co/zOnuRdNWs8",en,[],Budapest
2021-07-20 23:21:46 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","Just posted a photo @ Budapest, Hungary  https://t.co/sqEu5ty3Yk",en,[],Budapest
2021-07-20 23:11:08 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","If time stood still I'd take this moment, make it last forever  Budapest - Hungría 🇭🇺 en Budapest, Hungary  https://t.co/ybCvzxq4kS",en,[],Budapest
2021-07-20 20:00:53 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","@_jimmymullen_ with a world silver medal  Is he going to be playing D-line in the NFL or beating up heavyweights all over the world?  #TeamUSA #CadetWorldChampionships2021 @ Budapest, Hungary  https://t.co/of7HP2FBLY",en,"['teamusa', 'cadetworldchampionships2021']",Budapest
2021-07-20 19:47:58 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","@james_rowley1 with a world silver medal. That kid is so good.   #TeamUSA #CadetWorldChampionships2021 @ Budapest, Hungary  https://t.co/IXi6U4xkSu",en,"['teamusa', 'cadetworldchampionships2021']",Budapest
2021-07-20 19:40:30 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.5016766, 19.03499901]}",Live from the gutter.  … … …  #budapest🇭🇺 #travelgram #citylife #citybreak #cityvibes #backstreet #budapest #budapestlife #hungary🇭🇺 #hungarygram #tuesdaymood @ Fisherman's Bastion  https://t.co/WRvEuGvfii,en,"['budapest', 'travelgram', 'citylife', 'citybreak', 'cityvibes', 'backstreet', 'budapest', 'budapestlife', 'hungary', 'hungarygram', 'tuesdaymood']",Budapest
2021-07-20 19:27:20 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","WORLD CHAMPION @meyer_shapiro !!!    That kid is a freak!  Do not try this at home.   #TeamUSA #CadetWorldChampionships2021 @ Budapest, Hungary  https://t.co/D06pshmlvU",en,"['teamusa', 'cadetworldchampionships2021']",Budapest
2021-07-20 18:46:48 EET,2021-07-20,"{'type': 'Point', 'coordinates': [47.4719, 19.0503]}","@lightnin_luke20 with a world silver medal. Showed a ton of heart this week. No doubt he will back for that gold in ‘22.   #TeamUSA #CadetWorldChampionships2021 @ Budapest, Hungary  https://t.co/W8zuAiDpnd",en,"['teamusa', 'cadetworldchampionships2021']",Budapest
2021-07-23 16:11:27 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.997952, -74.307907]}",Updated: Incident on #I287 NB from Exit 53 - Hamburg Turnpike to North of Exit 57 - Skyline Drive  https://t.co/cLjlHdWh4T,en,['i287'],Hamburg
2021-07-23 16:09:01 EET,2021-07-23,"{'type': 'Point', 'coordinates': [53.5510846, 9.9936819]}","If jobs with titles like ""Product Manager, Animal Health"" sound appealing to you, follow us to hear about these types of opportunities in #Hamburg, HH. #Marketing",en,"['hamburg', 'marketing']",Hamburg
2021-07-23 15:54:58 EET,2021-07-23,"{'type': 'Point', 'coordinates': [40.997952, -74.307907]}",Incident on #I287 NB from Exit 53 - Hamburg Turnpike to North of Exit 57 - Skyline Drive  https://t.co/cLjlHdWh4T,en,['i287'],Hamburg
2021-07-23 14:59:55 EET,2021-07-23,"{'type': 'Point', 'coordinates': [53.57959518, 9.94600478]}",Just posted a photo @ Hamburg Hafencity  https://t.co/b3dlWl49nE,en,[],Hamburg
2021-07-23 13:39:46 EET,2021-07-23,"{'type': 'Point', 'coordinates': [53.55, 10.0014]}","Meet Me At The Poolside | Out now! @suntraxrecords @danceoftoads | Radio/Extended/Sax Edit 🎷 🖤 #outnow #release #releaseday #poolside #hamburg #happybirthday #saxophone #house #dj #producer @ Hamburg, Germany  https://t.co/wbMBI0wMtU",en,"['outnow', 'release', 'releaseday', 'poolside', 'hamburg', 'happybirthday', 'saxophone', 'house', 'dj', 'producer']",Hamburg
